,model,pre_len,mse,mae,r2,precipitationIntensity,temperature,humidity,weatherCode
2021-07-11 21:55:00,,,,,,0.0,14.5,94.0,Mostly Sunny
2021-07-11 22:00:00,,,,,,0.0,14.5,94.0,Mostly Sunny
2021-07-11 22:05:00,,,,,,0.0,14.5,94.0,Mostly Sunny
2021-07-11 22:10:00,,,,,,0.0,14.5,94.0,Mostly Sunny
2021-07-11 22:15:00,,,,,,0.0,14.5,94.0,Mostly Cloudy
2021-07-11 22:20:00,,,,,,0.0,14.5,94.0,Mostly Cloudy
2021-07-11 22:25:00,,,,,,0.0,14.5,94.0,Mostly Cloudy
2021-07-11 22:30:00,,,,,,0.0,14.5,94.0,Cloudy
2021-07-11 22:35:00,,,,,,0.0052,14.45666667,94.0,Cloudy
2021-07-11 22:40:00,,,,,,0.0104,14.41333333,94.0,Cloudy
2021-07-11 22:45:00,,,,,,0.0156,14.37,94.0,Drizzle
2021-07-11 22:50:00,,,,,,0.031233333,14.37,94.0,Drizzle
2021-07-11 22:55:00,,,,,,0.046866667,14.37,94.0,Drizzle
2021-07-11 23:00:00,,,,,,0.0625,14.37,94.0,Drizzle
2021-07-11 23:05:00,,,,,,0.078133333,14.35,94.33333333,Drizzle
2021-07-11 23:10:00,,,,,,0.093766667,14.33,94.66666667,Drizzle
2021-07-11 23:15:00,,,,,,0.1094,14.31,95.0,Drizzle
2021-07-11 23:20:00,,,,,,0.1068,14.31,95.0,Drizzle
2021-07-11 23:25:00,,,,,,0.1042,14.31,95.0,Drizzle
2021-07-11 23:30:00,,,,,,0.1016,14.31,95.0,Drizzle
2021-07-11 23:35:00,,,,,,0.1042,14.26666667,95.0,Drizzle
2021-07-11 23:40:00,,,,,,0.1068,14.22333333,95.0,Drizzle
2021-07-11 23:45:00,,,,,,0.1094,14.18,95.0,Drizzle
2021-07-11 23:50:00,,,,,,0.200533333,14.18,95.0,Drizzle
2021-07-11 23:55:00,,,,,,0.291666667,14.18,95.0,Drizzle
2021-07-12 00:00:00,,,,,,0.3828,14.18,95.0,Drizzle
2021-07-12 00:05:00,,,,,,0.40883333299999997,14.18,95.33333333,Drizzle
2021-07-12 00:10:00,,,,,,0.43486666700000004,14.18,95.66666667,Drizzle
2021-07-12 00:15:00,,,,,,0.4609,14.18,96.0,Drizzle
2021-07-12 00:20:00,,,,,,0.5025666670000001,14.18,96.0,Drizzle
2021-07-12 00:25:00,,,,,,0.544233333,14.18,96.0,Drizzle
2021-07-12 00:30:00,,,,,,0.5859,14.18,96.0,Light Rain
2021-07-12 00:35:00,,,,,,0.429666667,14.16,96.0,Light Rain
2021-07-12 00:40:00,,,,,,0.273433333,14.14,96.0,Light Rain
2021-07-12 00:45:00,,,,,,0.1172,14.12,96.0,Drizzle
2021-07-12 00:50:00,,,,,,0.13543333300000002,14.12,96.0,Drizzle
2021-07-12 00:55:00,,,,,,0.15366666699999998,14.12,96.0,Drizzle
2021-07-12 01:00:00,,,,,,0.1719,14.12,96.0,Drizzle
2021-07-12 01:05:00,,,,,,0.252633333,14.12,96.0,Drizzle
2021-07-12 01:10:00,,,,,,0.333366667,14.12,96.0,Drizzle
2021-07-12 01:15:00,,,,,,0.4141,14.12,96.0,Drizzle
2021-07-12 01:20:00,,,,,,0.432333333,14.12,96.0,Drizzle
2021-07-12 01:25:00,,,,,,0.45056666700000003,14.12,96.0,Drizzle
2021-07-12 01:30:00,,,,,,0.4688,14.12,96.0,Drizzle
2021-07-12 01:35:00,,,,,,0.432333333,14.14,96.0,Drizzle
2021-07-12 01:40:00,,,,,,0.395866667,14.16,96.0,Drizzle
2021-07-12 01:45:00,,,,,,0.3594,14.18,96.0,Drizzle
2021-07-12 01:50:00,,,,,,0.39063333299999997,14.18,96.0,Drizzle
2021-07-12 01:55:00,,,,,,0.42186666700000003,14.18,96.0,Drizzle
2021-07-12 02:00:00,,,,,,0.4531,14.18,96.0,Drizzle
2021-07-12 02:05:00,,,,,,0.559866667,14.18,96.0,Drizzle
2021-07-12 02:10:00,,,,,,0.6666333329999999,14.18,96.0,Drizzle
2021-07-12 02:15:00,,,,,,0.7734,14.18,96.0,Light Rain
2021-07-12 02:20:00,,,,,,0.8150666670000001,14.18,96.0,Light Rain
2021-07-12 02:25:00,,,,,,0.856733333,14.18,96.0,Light Rain
2021-07-12 02:30:00,,,,,,0.8984,14.18,96.0,Light Rain
2021-07-12 02:35:00,,,,,,0.9791333329999999,14.12,95.33333333,Light Rain
2021-07-12 02:40:00,,,,,,1.059866667,14.06,94.66666667,Light Rain
2021-07-12 02:45:00,,,,,,1.1406,14.0,94.0,Light Rain
2021-07-12 02:50:00,,,,,,1.4166666669999999,14.0,94.0,Light Rain
2021-07-12 02:55:00,,,,,,1.692733333,14.0,94.0,Light Rain
2021-07-12 03:00:00,,,,,,1.9688,14.0,94.0,Light Rain
2021-07-12 03:05:00,,,,,,2.00135,14.0,94.33333333,Light Rain
2021-07-12 03:10:00,,,,,,2.0339,14.0,94.66666667,Light Rain
2021-07-12 03:15:00,,,,,,2.06645,14.0,95.0,Light Rain
2021-07-12 03:20:00,,,,,,2.099,14.0,95.0,Light Rain
2021-07-12 03:25:00,,,,,,2.13155,14.0,95.0,Light Rain
2021-07-12 03:30:00,,,,,,2.1641,14.0,95.0,Light Rain
2021-07-12 03:35:00,,,,,,1.6588666669999999,13.93666667,95.0,Light Rain
2021-07-12 03:40:00,,,,,,1.153633333,13.87333333,95.0,Light Rain
2021-07-12 03:45:00,,,,,,0.6484,13.81,95.0,Light Rain
2021-07-12 03:50:00,,,,,,0.664033333,13.81,95.0,Light Rain
2021-07-12 03:55:00,,,,,,0.679666667,13.81,95.0,Light Rain
2021-07-12 04:00:00,,,,,,0.6953,13.81,95.0,Light Rain
2021-07-12 04:05:00,,,,,,0.8138,13.81,95.0,Light Rain
2021-07-12 04:10:00,,,,,,0.9323,13.81,95.0,Light Rain
2021-07-12 04:15:00,,,,,,1.0508,13.81,95.0,Light Rain
2021-07-12 04:20:00,,,,,,1.1693,13.81,95.0,Light Rain
2021-07-12 04:25:00,,,,,,1.2878,13.81,95.0,Light Rain
2021-07-12 04:30:00,,,,,,1.4063,13.81,95.0,Light Rain
2021-07-12 04:35:00,,,,,,1.4766,13.81,95.0,Light Rain
2021-07-12 04:40:00,,,,,,1.5469,13.81,95.0,Light Rain
2021-07-12 04:45:00,,,,,,1.6172,13.81,95.0,Light Rain
2021-07-12 04:50:00,,,,,,1.7083333330000001,13.81,95.0,Light Rain
2021-07-12 04:55:00,,,,,,1.799466667,13.81,95.0,Light Rain
2021-07-12 05:00:00,,,,,,1.8906,13.81,95.0,Light Rain
2021-07-12 05:05:00,,,,,,1.7604,13.81,95.0,Light Rain
2021-07-12 05:10:00,,,,,,1.6302,13.81,95.0,Light Rain
2021-07-12 05:15:00,,,,,,1.5,13.81,95.0,Light Rain
2021-07-12 05:20:00,,,,,,1.6536333330000001,13.81,95.0,Light Rain
2021-07-12 05:25:00,,,,,,1.807266667,13.81,95.0,Light Rain
2021-07-12 05:30:00,,,,,,1.9609,13.81,95.0,Light Rain
2021-07-12 05:35:00,,,,,,1.486966667,13.87333333,95.0,Light Rain
2021-07-12 05:40:00,,,,,,1.0130333329999999,13.93666667,95.0,Light Rain
2021-07-12 05:45:00,,,,,,0.5391,14.0,95.0,Light Rain
2021-07-12 05:50:00,,,,,,0.434933333,14.0,95.0,Light Rain
2021-07-12 05:55:00,,,,,,0.330766667,14.0,95.0,Light Rain
2021-07-12 06:00:00,,,,,,0.2266,14.0,95.0,Drizzle
2021-07-12 06:05:00,,,,,,0.184933333,14.0,95.0,Drizzle
2021-07-12 06:10:00,,,,,,0.143266667,14.0,95.0,Drizzle
2021-07-12 06:15:00,,,,,,0.1016,14.0,95.0,Drizzle
2021-07-12 06:20:00,,,,,,0.09636666699999999,13.95666667,95.33333333,Drizzle
2021-07-12 06:25:00,,,,,,0.09113333300000001,13.91333333,95.66666667,Drizzle
2021-07-12 06:30:00,,,,,,0.0859,13.87,96.0,Drizzle
2021-07-12 06:35:00,,,,,,0.093733333,13.97333333,95.33333333,Drizzle
2021-07-12 06:40:00,,,,,,0.101566667,14.07666667,94.66666667,Drizzle
2021-07-12 06:45:00,,,,,,0.1094,14.18,94.0,Drizzle
2021-07-12 06:50:00,,,,,,0.093766667,14.18,94.0,Drizzle
2021-07-12 06:55:00,,,,,,0.078133333,14.18,94.0,Drizzle
2021-07-12 07:00:00,,,,,,0.0625,14.18,94.0,Drizzle
2021-07-12 07:05:00,,,,,,0.10936666699999999,14.18,94.0,Drizzle
2021-07-12 07:10:00,,,,,,0.156233333,14.18,94.0,Drizzle
2021-07-12 07:15:00,,,,,,0.2031,14.18,94.0,Drizzle
2021-07-12 07:20:00,,,,,,0.216133333,14.18,94.0,Drizzle
2021-07-12 07:25:00,,,,,,0.229166667,14.18,94.0,Drizzle
2021-07-12 07:30:00,,,,,,0.2422,14.18,94.0,Drizzle
2021-07-12 07:35:00,,,,,,0.195333333,14.34666667,93.0,Drizzle
2021-07-12 07:40:00,,,,,,0.148466667,14.51333333,92.0,Drizzle
2021-07-12 07:45:00,,,,,,0.1016,14.68,91.0,Drizzle
2021-07-12 07:50:00,,,,,,0.072933333,14.68,91.0,Drizzle
2021-07-12 07:55:00,,,,,,0.044266667,14.68,91.0,Drizzle
2021-07-12 08:00:00,,,,,,0.0156,14.68,91.0,Drizzle
2021-07-12 08:05:00,,,,,,0.0104,14.68,91.0,Drizzle
2021-07-12 08:10:00,,,,,,0.0052,14.68,91.0,Drizzle
2021-07-12 08:15:00,,,,,,0.0,14.68,91.0,Cloudy
2021-07-12 08:20:00,,,,,,0.0052,14.68,91.0,Cloudy
2021-07-12 08:25:00,,,,,,0.0104,14.68,91.0,Cloudy
2021-07-12 08:30:00,,,,,,0.0156,14.68,91.0,Drizzle
2021-07-12 08:35:00,,,,,,0.031233333,14.68,91.0,Drizzle
2021-07-12 08:40:00,,,,,,0.046866667,14.68,91.0,Drizzle
2021-07-12 08:45:00,,,,,,0.0625,14.68,91.0,Drizzle
2021-07-12 08:50:00,,,,,,0.10936666699999999,14.84666667,90.0,Drizzle
2021-07-12 08:55:00,,,,,,0.156233333,15.01333333,89.0,Drizzle
2021-07-12 09:00:00,,,,,,0.2031,15.18,88.0,Drizzle
2021-07-12 09:05:00,,,,,,0.36976666700000005,15.18,88.0,Drizzle
2021-07-12 09:10:00,,,,,,0.536433333,15.18,88.0,Drizzle
2021-07-12 09:15:00,,,,,,0.7031,15.18,88.0,Light Rain
2021-07-12 09:20:00,,,,,,1.3281,15.18,88.0,Light Rain
2021-07-12 09:25:00,,,,,,1.9531,15.18,88.0,Light Rain
2021-07-12 09:30:00,,,,,,2.5781,15.18,88.0,Rain
2021-07-12 09:35:00,,,,,,2.166666667,15.18,88.0,Rain
2021-07-12 09:40:00,,,,,,1.755233333,15.18,88.0,Rain
2021-07-12 09:45:00,,,,,,1.3438,15.18,88.0,Light Rain
2021-07-12 09:50:00,,,,,,1.2969,15.18,88.0,Light Rain
2021-07-12 09:55:00,,,,,,1.25,15.18,88.0,Light Rain
2021-07-12 10:00:00,,,,,,1.2031,15.18,88.0,Light Rain
2021-07-12 10:05:00,,,,,,0.9505,15.49333333,86.66666667,Light Rain
2021-07-12 10:10:00,,,,,,0.6979,15.80666667,85.33333333,Light Rain
2021-07-12 10:15:00,,,,,,0.4453,16.12,84.0,Drizzle
2021-07-12 10:20:00,,,,,,0.296866667,16.12,84.0,Drizzle
2021-07-12 10:25:00,,,,,,0.148433333,16.12,84.0,Drizzle
2021-07-12 10:30:00,,,,,,0.0,16.12,84.0,Mostly Sunny
2021-07-12 10:35:00,,,,,,0.0,16.35,82.33333333,Mostly Sunny
2021-07-12 10:40:00,,,,,,0.0,16.58,80.66666667,Mostly Sunny
2021-07-12 10:45:00,,,,,,0.0,16.81,79.0,Partly Cloudy
2021-07-12 10:50:00,,,,,,0.0,16.81,79.0,Partly Cloudy
2021-07-12 10:55:00,,,,,,0.0,16.81,79.0,Partly Cloudy
2021-07-12 11:00:00,,,,,,0.0,16.81,79.0,Mostly Sunny
2021-07-12 11:05:00,,,,,,0.0,16.81,79.0,Mostly Sunny
2021-07-12 11:10:00,,,,,,0.0,16.81,79.0,Mostly Sunny
2021-07-12 11:15:00,,,,,,0.0,16.81,79.0,Mostly Sunny
2021-07-12 11:20:00,,,,,,0.0,16.81,79.0,Mostly Sunny
2021-07-12 11:25:00,,,,,,0.0,16.81,79.0,Mostly Sunny
2021-07-12 11:30:00,,,,,,0.0,16.81,79.0,Partly Cloudy
2021-07-12 11:35:00,,,,,,0.0,16.97666667,78.33333333,Partly Cloudy
2021-07-12 11:40:00,,,,,,0.0,17.14333333,77.66666667,Partly Cloudy
2021-07-12 11:45:00,,,,,,0.0,17.31,77.0,Mostly Sunny
2021-07-12 11:50:00,,,,,,0.0,17.31,77.0,Mostly Sunny
2021-07-12 11:55:00,,,,,,0.0,17.31,77.0,Mostly Sunny
2021-07-12 12:00:00,,,,,,0.0,17.31,77.0,Mostly Sunny
2021-07-12 12:05:00,,,,,,0.0,17.37333333,76.33333333,Mostly Sunny
2021-07-12 12:10:00,,,,,,0.0,17.43666667,75.66666667,Mostly Sunny
2021-07-12 12:15:00,,,,,,0.0,17.5,75.0,Mostly Sunny
2021-07-12 12:20:00,,,,,,0.0,17.5,75.0,Mostly Sunny
2021-07-12 12:25:00,,,,,,0.0,17.5,75.0,Mostly Sunny
2021-07-12 12:30:00,,,,,,0.0,17.5,75.0,Mostly Sunny
2021-07-12 12:35:00,,,,,,0.0,17.60333333,74.33333333,Mostly Sunny
2021-07-12 12:40:00,,,,,,0.0,17.70666667,73.66666667,Mostly Sunny
2021-07-12 12:45:00,,,,,,0.0,17.81,73.0,Partly Cloudy
2021-07-12 12:50:00,,,,,,0.0,17.81,73.0,Partly Cloudy
2021-07-12 12:55:00,,,,,,0.0,17.81,73.0,Partly Cloudy
2021-07-12 13:00:00,,,,,,0.0,17.81,73.0,Mostly Sunny
2021-07-12 13:05:00,,,,,,0.0,17.81,73.0,Mostly Sunny
2021-07-12 13:10:00,,,,,,0.0,17.81,73.0,Mostly Sunny
2021-07-12 13:15:00,,,,,,0.0,17.81,73.0,Mostly Cloudy
2021-07-12 13:20:00,,,,,,0.0,17.81,72.66666667,Mostly Cloudy
2021-07-12 13:25:00,,,,,,0.0,17.81,72.33333333,Mostly Cloudy
2021-07-12 13:30:00,,,,,,0.0,17.81,72.0,Partly Cloudy
2021-07-12 13:35:00,,,,,,0.0,17.87333333,71.66666667,Partly Cloudy
2021-07-12 13:40:00,,,,,,0.0,17.93666667,71.33333333,Partly Cloudy
2021-07-12 13:45:00,,,,,,0.0,18.0,71.0,Partly Cloudy
2021-07-12 13:50:00,,,,,,0.0,18.0,71.0,Partly Cloudy
2021-07-12 13:55:00,,,,,,0.0,18.0,71.0,Partly Cloudy
2021-07-12 14:00:00,,,,,,0.0,18.0,71.0,Partly Cloudy
2021-07-12 14:05:00,,,,,,0.0,18.0,71.0,Partly Cloudy
2021-07-12 14:10:00,,,,,,0.0,18.0,71.0,Partly Cloudy
2021-07-12 14:15:00,,,,,,0.0,18.0,71.0,Partly Cloudy
2021-07-12 14:20:00,,,,,,0.0,18.04,71.0,Partly Cloudy
2021-07-12 14:25:00,,,,,,0.0,18.08,71.0,Partly Cloudy
2021-07-12 14:30:00,,,,,,0.0,18.12,71.0,Partly Cloudy
2021-07-12 14:35:00,,,,,,0.0,18.12,71.33333333,Partly Cloudy
2021-07-12 14:40:00,,,,,,0.0,18.12,71.66666667,Partly Cloudy
2021-07-12 14:45:00,,,,,,0.0,18.12,72.0,Partly Cloudy
2021-07-12 14:50:00,,,,,,0.0,18.12,72.0,Partly Cloudy
2021-07-12 14:55:00,,,,,,0.0,18.12,72.0,Partly Cloudy
2021-07-12 15:00:00,,,,,,0.0,18.12,72.0,Mostly Sunny
2021-07-12 15:05:00,,,,,,0.0,18.12,72.0,Mostly Sunny
2021-07-12 15:10:00,,,,,,0.0,18.12,72.0,Mostly Sunny
2021-07-12 15:15:00,,,,,,0.0,18.12,72.0,Mostly Sunny
2021-07-12 15:20:00,,,,,,0.0,18.12,72.0,Mostly Sunny
2021-07-12 15:25:00,,,,,,0.0,18.12,72.0,Mostly Sunny
2021-07-12 15:30:00,,,,,,0.0,18.12,72.0,Mostly Sunny
2021-07-12 15:35:00,,,,,,0.033866667,18.30666667,71.0,Mostly Sunny
2021-07-12 15:40:00,,,,,,0.06773333299999999,18.49333333,70.0,Mostly Sunny
2021-07-12 15:45:00,,,,,,0.1016,18.68,69.0,Drizzle
2021-07-12 15:50:00,,,,,,0.083366667,18.68,69.0,Drizzle
2021-07-12 15:55:00,,,,,,0.065133333,18.68,69.0,Drizzle
2021-07-12 16:00:00,,,,,,0.0469,18.68,69.0,Drizzle
2021-07-12 16:05:00,,,,,,0.0469,18.68,69.0,Drizzle
2021-07-12 16:10:00,,,,,,0.0469,18.68,69.0,Drizzle
2021-07-12 16:15:00,,,,,,0.0469,18.68,69.0,Drizzle
2021-07-12 16:20:00,,,,,,0.031266667000000005,18.68,69.0,Drizzle
2021-07-12 16:25:00,,,,,,0.015633333,18.68,69.0,Drizzle
2021-07-12 16:30:00,,,,,,0.0,18.68,69.0,Mostly Cloudy
2021-07-12 16:35:00,,,,,,0.0,18.66,69.33333333,Mostly Cloudy
2021-07-12 16:40:00,,,,,,0.0,18.64,69.66666667,Mostly Cloudy
2021-07-12 16:45:00,,,,,,0.0,18.62,70.0,Partly Cloudy
2021-07-12 16:50:00,,,,,,0.0,18.62,70.0,Partly Cloudy
2021-07-12 16:55:00,,,,,,0.0,18.62,70.0,Partly Cloudy
2021-07-12 17:00:00,,,,,,0.0,18.62,70.0,Partly Cloudy
2021-07-12 17:05:00,,,,,,0.0,18.62,70.0,Partly Cloudy
2021-07-12 17:10:00,,,,,,0.0,18.62,70.0,Partly Cloudy
2021-07-12 17:15:00,,,,,,0.0,18.62,70.0,Mostly Cloudy
2021-07-12 17:20:00,,,,,,0.0,18.62,70.0,Mostly Cloudy
2021-07-12 17:25:00,,,,,,0.0,18.62,70.0,Mostly Cloudy
2021-07-12 17:30:00,,,,,,0.0,18.62,70.0,Cloudy
2021-07-12 17:35:00,,,,,,0.0,18.47333333,71.0,Cloudy
2021-07-12 17:40:00,,,,,,0.0,18.32666667,72.0,Cloudy
2021-07-12 17:45:00,,,,,,0.0,18.18,73.0,Cloudy
2021-07-12 17:50:00,,,,,,0.0078,18.18,73.0,Cloudy
2021-07-12 17:55:00,,,,,,0.0156,18.18,73.0,Cloudy
2021-07-12 18:00:00,,,,,,0.0234,18.18,73.0,Drizzle
2021-07-12 18:05:00,,,,,,0.026033333,18.16,73.33333333,Drizzle
2021-07-12 18:10:00,,,,,,0.028666667000000003,18.14,73.66666667,Drizzle
2021-07-12 18:15:00,,,,,,0.0313,18.12,74.0,Drizzle
2021-07-12 18:20:00,,,,,,0.020866667,18.12,74.0,Drizzle
2021-07-12 18:25:00,,,,,,0.010433333000000001,18.12,74.0,Drizzle
2021-07-12 18:30:00,,,,,,0.0,18.12,74.0,Partly Cloudy
2021-07-12 18:35:00,,,,,,0.010433333000000001,17.95333333,75.66666667,Partly Cloudy
2021-07-12 18:40:00,,,,,,0.020866667,17.78666667,77.33333333,Partly Cloudy
2021-07-12 18:45:00,,,,,,0.0313,17.62,79.0,Drizzle
2021-07-12 18:50:00,,,,,,0.0313,17.62,79.0,Drizzle
2021-07-12 18:55:00,,,,,,0.0313,17.62,79.0,Drizzle
2021-07-12 19:00:00,,,,,,0.0313,17.62,79.0,Drizzle
2021-07-12 19:05:00,,,,,,0.020866667,17.62,79.0,Drizzle
2021-07-12 19:10:00,,,,,,0.010433333000000001,17.62,79.0,Drizzle
2021-07-12 19:15:00,,,,,,0.0,17.62,79.0,Partly Cloudy
2021-07-12 19:20:00,,,,,,0.0,17.62,79.0,Partly Cloudy
2021-07-12 19:25:00,,,,,,0.0,17.62,79.0,Partly Cloudy
2021-07-12 19:30:00,,,,,,0.0,17.62,79.0,Partly Cloudy
2021-07-12 19:35:00,,,,,,0.0,17.45333333,79.33333333,Partly Cloudy
2021-07-12 19:40:00,,,,,,0.0,17.28666667,79.66666667,Partly Cloudy
2021-07-12 19:45:00,,,,,,0.0,17.12,80.0,Mostly Cloudy
2021-07-12 19:50:00,,,,,,0.0,17.12,80.0,Mostly Cloudy
2021-07-12 19:55:00,,,,,,0.0,17.12,80.0,Mostly Cloudy
2021-07-12 20:00:00,,,,,,0.0,17.12,80.0,Mostly Cloudy
2021-07-12 20:05:00,,,,,,0.0,17.12,80.0,Mostly Cloudy
2021-07-12 20:10:00,,,,,,0.0,17.12,80.0,Mostly Cloudy
2021-07-12 20:15:00,,,,,,0.0,17.12,80.0,Cloudy
2021-07-12 20:20:00,,,,,,0.0,17.12,80.0,Cloudy
2021-07-12 20:25:00,,,,,,0.0,17.12,80.0,Cloudy
2021-07-12 20:30:00,,,,,,0.0,17.12,80.0,Cloudy
2021-07-12 20:35:00,,,,,,0.0,16.91333333,80.66666667,Cloudy
2021-07-12 20:40:00,,,,,,0.0,16.70666667,81.33333333,Cloudy
2021-07-12 20:45:00,,,,,,0.0,16.5,82.0,Cloudy
2021-07-12 20:50:00,,,,,,0.0,16.5,82.0,Cloudy
2021-07-12 20:55:00,,,,,,0.0,16.5,82.0,Cloudy
2021-07-12 21:00:00,,,,,,0.0,16.5,82.0,Cloudy
2021-07-12 21:05:00,,,,,,0.0,16.43666667,82.33333333,Cloudy
2021-07-12 21:10:00,,,,,,0.0,16.37333333,82.66666667,Cloudy
2021-07-12 21:15:00,,,,,,0.0,16.31,83.0,Cloudy
2021-07-12 21:20:00,,,,,,0.0,16.31,83.0,Cloudy
2021-07-12 21:25:00,,,,,,0.0,16.31,83.0,Cloudy
2021-07-12 21:30:00,,,,,,0.0,16.31,83.0,Partly Cloudy
2021-07-12 21:35:00,,,,,,0.0,16.1,84.66666667,Partly Cloudy
2021-07-12 21:40:00,,,,,,0.0,15.89,86.33333333,Partly Cloudy
2021-07-12 21:45:00,,,,,,0.0,15.68,88.0,Mostly Sunny
2021-07-12 21:50:00,,,,,,0.0,15.68,88.0,Mostly Sunny
2021-07-12 21:55:00,,,,,,0.0,15.68,88.0,Mostly Sunny
2021-07-12 22:00:00,,,,,,0.0,15.68,88.0,Sunny
2021-07-12 22:05:00,,,,,,0.0,15.68,88.0,Sunny
2021-07-12 22:10:00,,,,,,0.0,15.68,88.0,Sunny
2021-07-12 22:15:00,,,,,,0.0,15.68,88.0,Mostly Sunny
2021-07-12 22:20:00,,,,,,0.0,15.68,88.0,Mostly Sunny
2021-07-12 22:25:00,,,,,,0.0,15.68,88.0,Mostly Sunny
2021-07-12 22:30:00,,,,,,0.0,15.68,88.0,Mostly Sunny
2021-07-12 22:35:00,,,,,,0.0,15.41,89.66666667,Mostly Sunny
2021-07-12 22:40:00,,,,,,0.0,15.14,91.33333333,Mostly Sunny
2021-07-12 22:45:00,,,,,,0.0,14.87,93.0,Mostly Sunny
2021-07-12 22:50:00,,,,,,0.0,14.87,93.0,Mostly Sunny
2021-07-12 22:55:00,,,,,,0.0,14.87,93.0,Mostly Sunny
2021-07-12 23:00:00,,,,,,0.0,14.87,93.0,Mostly Sunny
2021-07-12 23:05:00,,,,,,0.0,14.87,93.0,Mostly Sunny
2021-07-12 23:10:00,,,,,,0.0,14.87,93.0,Mostly Sunny
2021-07-12 23:15:00,,,,,,0.0,14.87,93.0,Mostly Sunny
2021-07-12 23:20:00,,,,,,0.0,14.87,93.0,Mostly Sunny
2021-07-12 23:25:00,,,,,,0.0,14.87,93.0,Mostly Sunny
2021-07-12 23:30:00,,,,,,0.0,14.87,93.0,Partly Cloudy
2021-07-12 23:35:00,,,,,,0.0,14.68333333,93.0,Partly Cloudy
2021-07-12 23:40:00,,,,,,0.0,14.49666667,93.0,Partly Cloudy
2021-07-12 23:45:00,,,,,,0.0,14.31,93.0,Mostly Sunny
2021-07-12 23:50:00,,,,,,0.0,14.31,93.0,Mostly Sunny
2021-07-12 23:55:00,,,,,,0.0,14.31,93.0,Mostly Sunny
2021-07-13 00:00:00,,,,,,0.0,14.31,93.0,Mostly Sunny
2021-07-13 00:05:00,,,,,,0.0,14.37333333,93.0,Mostly Sunny
2021-07-13 00:10:00,,,,,,0.0,14.43666667,93.0,Mostly Sunny
2021-07-13 00:15:00,,,,,,0.0,14.5,93.0,Mostly Sunny
2021-07-13 00:20:00,,,,,,0.0,14.5,93.0,Mostly Sunny
2021-07-13 00:25:00,,,,,,0.0,14.5,93.0,Mostly Sunny
2021-07-13 00:30:00,,,,,,0.0,14.5,93.0,Mostly Sunny
2021-07-13 00:35:00,,,,,,0.0,14.33333333,93.66666667,Mostly Sunny
2021-07-13 00:40:00,,,,,,0.0,14.16666667,94.33333333,Mostly Sunny
2021-07-13 00:45:00,,,,,,0.0,14.0,95.0,Mostly Sunny
2021-07-13 00:50:00,,,,,,0.0,14.0,95.0,Mostly Sunny
2021-07-13 00:55:00,,,,,,0.0,14.0,95.0,Mostly Sunny
2021-07-13 01:00:00,,,,,,0.0,14.0,95.0,Sunny
2021-07-13 01:05:00,,,,,,0.0,14.0,95.0,Sunny
2021-07-13 01:10:00,,,,,,0.0,14.0,95.0,Sunny
2021-07-13 01:15:00,,,,,,0.0,14.0,95.0,Sunny
2021-07-13 01:20:00,,,,,,0.0,14.0,95.0,Sunny
2021-07-13 01:25:00,,,,,,0.0,14.0,95.0,Sunny
2021-07-13 01:30:00,,,,,,0.0,14.0,95.0,Sunny
2021-07-13 01:35:00,,,,,,0.0,13.87333333,95.33333333,Sunny
2021-07-13 01:40:00,,,,,,0.0,13.74666667,95.66666667,Sunny
2021-07-13 01:45:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 01:50:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 01:55:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:00:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:05:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:10:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:15:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:20:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:25:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:30:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:35:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:40:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:45:00,,,,,,0.0,13.62,96.0,Sunny
2021-07-13 02:50:00,,,,,,0.0,13.51666667,96.33333333,Sunny
2021-07-13 02:55:00,,,,,,0.0,13.41333333,96.66666667,Sunny
2021-07-13 03:00:00,,,,,,0.0,13.31,97.0,Sunny
2021-07-13 03:05:00,,,,,,0.0,13.43333333,97.0,Sunny
2021-07-13 03:10:00,,,,,,0.0,13.55666667,97.0,Sunny
2021-07-13 03:15:00,,,,,,0.0,13.68,97.0,Sunny
2021-07-13 03:20:00,,,,,,0.0,13.68,97.0,Sunny
2021-07-13 03:25:00,,,,,,0.0,13.68,97.0,Sunny
2021-07-13 03:30:00,,,,,,0.0,13.68,97.0,Sunny
2021-07-13 03:35:00,,,,,,0.0,13.68,97.33333333,Sunny
2021-07-13 03:40:00,,,,,,0.0,13.68,97.66666667,Sunny
2021-07-13 03:45:00,,,,,,0.0,13.68,98.0,Sunny
2021-07-13 03:50:00,,,,,,0.0,13.68,98.0,Sunny
2021-07-13 03:55:00,,,,,,0.0,13.68,98.0,Sunny
2021-07-13 04:00:00,,,,,,0.0,13.68,98.0,Sunny
